loan_id,month_offset,expected,collected,delayed_days
LN00128,6,27546.8,27374.9,0
LN00129,1,53088.61,52635.24,0
LN00129,2,53088.61,52938.23,0
LN00129,3,53088.61,53088.61,9
LN00129,4,53088.61,52887.38,0
LN00129,5,53088.61,42044.54,21
LN00129,6,53088.61,38039.99,5
LN00130,1,31616.95,31616.95,11
LN00130,2,31616.95,0.0,27
LN00130,3,31616.95,31616.95,8
LN00130,4,31616.95,31616.95,2
LN00130,5,31616.95,31616.95,11
LN00130,6,31616.95,31407.17,0
LN00131,1,82539.67,0.0,79
LN00131,2,82539.67,82492.38,0
LN00131,3,82539.67,82539.67,3
LN00131,4,82539.67,82326.01,0
LN00131,5,82539.67,42505.99,22
LN00131,6,82539.67,0.0,59
LN00132,1,15470.12,15419.13,0
LN00132,2,15470.12,15426.99,0
LN00132,3,15470.12,15381.53,0
LN00132,4,15470.12,13398.37,29
LN00132,5,15470.12,15470.12,11
LN00132,6,15470.12,15380.59,0
LN00133,1,63719.41,23111.33,9
LN00133,2,63719.41,63442.94,0
LN00133,3,63719.41,63195.94,0
LN00133,4,63719.41,0.0,34
LN00133,5,63719.41,19651.82,13
LN00133,6,63719.41,63138.58,0
LN00134,1,8020.11,0.0,38
LN00134,2,8020.11,7962.77,0
LN00134,3,8020.11,7983.01,0
LN00134,4,8020.11,7956.49,0
LN00134,5,8020.11,7993.86,0
LN00134,6,8020.11,7998.1,0
LN00135,1,75593.57,75043.1,0
LN00135,2,75593.57,75138.51,0
LN00135,3,75593.57,75300.22,0
LN00135,4,75593.57,75342.37,0
LN00135,5,75593.57,75015.97,0
LN00135,6,75593.57,75390.03,0
LN00136,1,59399.11,59189.59,0
LN00136,2,59399.11,58818.8,0
LN00136,3,59399.11,59337.09,0
LN00136,4,59399.11,58881.96,0
LN00136,5,59399.11,0.0,74
LN00136,6,59399.11,58897.59,0
LN00137,1,31664.94,31565.99,0
LN00137,2,31664.94,31664.94,3
LN00137,3,31664.94,0.0,25
LN00137,4,31664.94,0.0,65
LN00137,5,31664.94,31434.06,0
LN00137,6,31664.94,31419.99,0
LN00138,1,237914.5,235585.69,0
LN00138,2,237914.5,0.0,18
LN00138,3,237914.5,115925.87,26
LN00138,4,237914.5,0.0,59
LN00138,5,237914.5,237190.87,0
LN00138,6,237914.5,0.0,72
LN00139,1,50540.63,50140.31,0
LN00139,2,50540.63,50372.99,0
LN00139,3,50540.63,50303.83,0
LN00139,4,50540.63,50089.45,0
LN00139,5,50540.63,50087.07,0
LN00139,6,50540.63,50184.99,0
LN00140,1,20775.4,0.0,45
LN00140,2,20775.4,20728.76,0
LN00140,3,20775.4,20775.4,8
LN00140,4,20775.4,20649.65,0
LN00140,5,20775.4,0.0,60
LN00140,6,20775.4,0.0,88
LN00141,1,40062.13,39879.25,0
LN00141,2,40062.13,39702.06,0
LN00141,3,40062.13,0.0,28
LN00141,4,40062.13,39767.1,0
LN00141,5,40062.13,39892.94,0
LN00141,6,40062.13,40062.13,13
LN00142,1,20035.27,19873.17,0
LN00142,2,20035.27,19931.07,0
LN00142,3,20035.27,0.0,70
LN00142,4,20035.27,20004.33,0
LN00142,5,20035.27,19959.25,0
LN00142,6,20035.27,20002.02,0
LN00143,1,81339.44,80913.22,0
LN00143,2,81339.44,0.0,25
LN00143,3,81339.44,80612.53,0
LN00143,4,81339.44,81325.81,0
LN00143,5,81339.44,81011.04,0
LN00143,6,81339.44,81058.45,0
LN00144,1,4227.97,0.0,47
LN00144,2,4227.97,4227.97,1
LN00144,3,4227.97,2258.23,11
LN00144,4,4227.97,0.0,83
LN00144,5,4227.97,0.0,89
LN00144,6,4227.97,0.0,60
LN00145,1,14590.18,14572.71,0
LN00145,2,14590.18,14521.36,0
LN00145,3,14590.18,14515.65,0
LN00145,4,14590.18,14454.74,0
LN00145,5,14590.18,14590.18,13
LN00145,6,14590.18,0.0,59
LN00146,1,11272.65,11229.55,0
LN00146,2,11272.65,11179.48,0
LN00146,3,11272.65,11250.42,0
LN00146,4,11272.65,11250.6,0
LN00146,5,11272.65,11206.57,0
LN00146,6,11272.65,11272.65,3
LN00147,1,6166.66,0.0,57
LN00147,2,6166.66,6128.55,0
LN00147,3,6166.66,6124.07,0
LN00147,4,6166.66,2667.27,20
LN00147,5,6166.66,6127.85,0
LN00147,6,6166.66,6133.24,0
LN00148,1,106633.06,0.0,15
LN00148,2,106633.06,33819.29,6
LN00148,3,106633.06,0.0,16
LN00148,4,106633.06,106434.12,0
LN00148,5,106633.06,106383.76,0
LN00148,6,106633.06,80810.72,13
LN00149,1,65944.2,65944.2,1
LN00149,2,65944.2,38299.15,26
LN00149,3,65944.2,35161.63,27
LN00149,4,65944.2,0.0,68
LN00149,5,65944.2,65414.83,0
LN00149,6,65944.2,0.0,35
LN00150,1,15626.21,0.0,21
LN00150,2,15626.21,15604.95,0
LN00150,3,15626.21,15626.21,1
LN00150,4,15626.21,15478.4,0
LN00150,5,15626.21,15560.82,0
LN00150,6,15626.21,15588.3,0
LN00151,1,26181.6,26139.98,0
LN00151,2,26181.6,26123.22,0
LN00151,3,26181.6,26040.84,0
LN00151,4,26181.6,25939.59,0
LN00151,5,26181.6,25986.4,0
LN00151,6,26181.6,25945.58,0
LN00152,1,24814.95,24729.42,0
LN00152,2,24814.95,0.0,58
LN00152,3,24814.95,24814.95,14
LN00152,4,24814.95,24749.37,0
LN00152,5,24814.95,15602.17,19
LN00152,6,24814.95,24718.52,0
LN00153,1,13177.65,13068.99,0
LN00153,2,13177.65,13177.65,3
LN00153,3,13177.65,13087.3,0
LN00153,4,13177.65,5555.35,8
LN00153,5,13177.65,13075.64,0
LN00153,6,13177.65,13177.65,12
LN00154,1,12734.74,6221.38,18
LN00154,2,12734.74,10659.31,10
LN00154,3,12734.74,6314.1,28
LN00154,4,12734.74,0.0,31
LN00154,5,12734.74,12734.74,9
LN00154,6,12734.74,0.0,68
LN00155,1,43172.68,42922.47,0
LN00155,2,43172.68,42895.99,0
LN00155,3,43172.68,42788.41,0
LN00155,4,43172.68,43172.68,12
LN00155,5,43172.68,43091.2,0
LN00155,6,43172.68,43045.99,0
LN00156,1,24738.15,8598.76,17
LN00156,2,24738.15,24535.79,0
LN00156,3,24738.15,0.0,85
LN00156,4,24738.15,24738.15,10
LN00156,5,24738.15,0.0,74
LN00156,6,24738.15,24493.96,0
LN00157,1,19825.52,19825.52,5
LN00157,2,19825.52,19666.44,0
LN00157,3,19825.52,19745.01,0
LN00157,4,19825.52,19712.91,0
LN00157,5,19825.52,19747.86,0
LN00157,6,19825.52,19644.69,0
LN00158,1,18739.91,0.0,31
LN00158,2,18739.91,18582.67,0
LN00158,3,18739.91,0.0,16
LN00158,4,18739.91,18732.36,0
LN00158,5,18739.91,0.0,49
LN00158,6,18739.91,0.0,32
LN00159,1,119672.46,0.0,72
LN00159,2,119672.46,0.0,20
LN00159,3,119672.46,118660.39,0
LN00159,4,119672.46,119672.46,10
LN00159,5,119672.46,119482.7,0
LN00159,6,119672.46,118735.63,0
LN00160,1,127697.03,126887.86,0
LN00160,2,127697.03,0.0,53
LN00160,3,127697.03,0.0,37
LN00160,4,127697.03,127103.37,0
LN00160,5,127697.03,126693.44,0
LN00160,6,127697.03,127263.76,0
LN00161,1,63700.44,63534.77,0
LN00161,2,63700.44,63638.09,0
LN00161,3,63700.44,63520.78,0
LN00161,4,63700.44,63207.95,0
LN00161,5,63700.44,63546.74,0
LN00161,6,63700.44,63700.44,10
LN00162,1,73355.92,72962.84,0
LN00162,2,73355.92,73056.48,0
LN00162,3,73355.92,72918.63,0
LN00162,4,73355.92,72663.59,0
LN00162,5,73355.92,64830.28,9
LN00162,6,73355.92,0.0,72
LN00163,1,7407.28,7407.28,6
LN00163,2,7407.28,0.0,33
LN00163,3,7407.28,0.0,27
LN00163,4,7407.28,0.0,83
LN00163,5,7407.28,7407.28,6
LN00163,6,7407.28,3937.86,15
LN00164,1,127553.02,52547.92,18
LN00164,2,127553.02,0.0,26
LN00164,3,127553.02,0.0,50
LN00164,4,127553.02,127045.72,0
LN00164,5,127553.02,108366.14,13
LN00164,6,127553.02,85759.19,9
LN00165,1,6786.88,5072.39,9
LN00165,2,6786.88,0.0,79
LN00165,3,6786.88,0.0,87
LN00165,4,6786.88,0.0,68
LN00165,5,6786.88,6768.44,0
LN00165,6,6786.88,0.0,39
LN00166,1,43255.55,43143.33,0
LN00166,2,43255.55,42880.94,0
LN00166,3,43255.55,29671.54,6
LN00166,4,43255.55,43255.55,14
LN00166,5,43255.55,0.0,28
LN00166,6,43255.55,43066.79,0
LN00167,1,128040.11,73236.11,27
LN00167,2,128040.11,128040.11,13
LN00167,3,128040.11,127922.86,0
LN00167,4,128040.11,128040.11,6
LN00167,5,128040.11,127365.65,0
LN00167,6,128040.11,0.0,64
LN00168,1,43412.7,43252.62,0
LN00168,2,43412.7,43393.92,0
LN00168,3,43412.7,43323.79,0
LN00168,4,43412.7,43242.15,0
LN00168,5,43412.7,43246.58,0
LN00168,6,43412.7,43412.7,14
LN00169,1,11568.6,11563.17,0
LN00169,2,11568.6,0.0,40
LN00169,3,11568.6,11475.08,0
LN00169,4,11568.6,11526.73,0
LN00169,5,11568.6,11543.8,0
LN00169,6,11568.6,0.0,89
LN00170,1,38422.23,38364.0,0
LN00170,2,38422.23,38109.26,0
LN00170,3,38422.23,38126.97,0
LN00170,4,38422.23,38377.66,0
LN00170,5,38422.23,38368.11,0
LN00170,6,38422.23,38422.23,1
LN00171,1,51462.79,15984.05,5
LN00171,2,51462.79,23083.03,26
LN00171,3,51462.79,51150.94,0
LN00171,4,51462.79,51190.83,0
LN00171,5,51462.79,51437.07,0
LN00171,6,51462.79,0.0,63
LN00172,1,18602.56,0.0,80
LN00172,2,18602.56,18602.56,3
LN00172,3,18602.56,18602.56,13
LN00172,4,18602.56,18589.16,0
LN00172,5,18602.56,18420.26,0
LN00172,6,18602.56,18545.12,0
LN00173,1,18864.45,0.0,74
LN00173,2,18864.45,0.0,42
LN00173,3,18864.45,8665.21,24
LN00173,4,18864.45,0.0,44
LN00173,5,18864.45,0.0,78
LN00173,6,18864.45,15811.6,16
LN00174,1,44918.05,29267.34,28
LN00174,2,44918.05,44918.05,13
LN00174,3,44918.05,44918.05,14
LN00174,4,44918.05,0.0,17
LN00174,5,44918.05,44826.26,0
LN00174,6,44918.05,44720.52,0
LN00175,1,114567.73,114450.02,0
LN00175,2,114567.73,113804.09,0
LN00175,3,114567.73,0.0,53
LN00175,4,114567.73,0.0,36
LN00175,5,114567.73,113613.22,0
LN00175,6,114567.73,0.0,74
LN00176,1,41765.65,41726.02,0
LN00176,2,41765.65,41651.58,0
LN00176,3,41765.65,41744.66,0
LN00176,4,41765.65,41474.02,0
LN00176,5,41765.65,41765.65,14
LN00176,6,41765.65,41597.08,0
LN00177,1,19095.57,19046.47,0
LN00177,2,19095.57,19095.57,3
LN00177,3,19095.57,19095.57,11
LN00177,4,19095.57,19095.57,3
LN00178,1,247789.11,245622.07,0
LN00178,2,247789.11,135257.12,7
LN00178,3,247789.11,247517.53,0
LN00178,4,247789.11,246556.15,0
LN00178,5,247789.11,181591.11,9
LN00178,6,247789.11,246721.73,0
LN00179,1,35572.28,35393.58,0
LN00179,2,35572.28,35572.28,7
LN00179,3,35572.28,35399.1,0
LN00179,4,35572.28,35324.77,0
LN00179,5,35572.28,35557.26,0
LN00179,6,35572.28,35512.26,0
LN00180,1,10263.31,10161.37,0
LN00180,2,10263.31,0.0,32
LN00180,3,10263.31,10263.31,7
LN00180,4,10263.31,0.0,85
LN00180,5,10263.31,10172.43,0
LN00180,6,10263.31,10162.57,0
LN00181,1,88680.17,0.0,64
LN00181,2,88680.17,88071.06,0
LN00181,3,88680.17,0.0,41
LN00181,4,88680.17,88365.09,0
LN00181,5,88680.17,87811.57,0
LN00181,6,88680.17,62523.54,24
LN00182,1,28228.0,20675.87,28
LN00182,2,28228.0,27969.55,0
LN00182,3,28228.0,27988.37,0
LN00182,4,28228.0,0.0,73
LN00182,5,28228.0,27983.14,0
LN00182,6,28228.0,0.0,65
LN00183,1,13923.7,13792.68,0
LN00183,2,13923.7,13923.7,14
LN00183,3,13923.7,13834.81,0
LN00183,4,13923.7,13923.7,13
LN00183,5,13923.7,13923.7,3
LN00183,6,13923.7,13817.87,0
LN00184,1,26415.07,26405.38,0
LN00184,2,26415.07,26236.22,0
LN00184,3,26415.07,26415.07,7
LN00184,4,26415.07,26320.86,0
LN00184,5,26415.07,26313.94,0
LN00184,6,26415.07,26167.62,0
LN00185,1,64247.81,64167.94,0
LN00185,2,64247.81,63876.37,0
LN00185,3,64247.81,63966.17,0
LN00185,4,64247.81,63880.92,0
LN00185,5,64247.81,63775.05,0
LN00185,6,64247.81,63806.85,0
LN00186,1,17947.15,17947.15,3
LN00186,2,17947.15,17880.55,0
LN00186,3,17947.15,17858.5,0
LN00186,4,17947.15,17947.15,11
LN00186,5,17947.15,17817.52,0
LN00186,6,17947.15,17842.88,0
LN00187,1,35286.07,0.0,89
LN00187,2,35286.07,35061.77,0
LN00187,3,35286.07,35029.91,0
LN00187,4,35286.07,35202.88,0
LN00187,5,35286.07,34935.35,0
LN00187,6,35286.07,35024.88,0
LN00188,1,3282.15,3254.04,0
LN00188,2,3282.15,3282.15,1
LN00188,3,3282.15,0.0,31
LN00188,4,3282.15,3276.19,0
LN00188,5,3282.15,3279.91,0
LN00188,6,3282.15,0.0,19
LN00189,1,24042.86,24042.86,12
LN00189,2,24042.86,0.0,18
LN00189,3,24042.86,23933.76,0
LN00189,4,24042.86,24042.86,14
LN00189,5,24042.86,23992.91,0
LN00189,6,24042.86,24028.96,0
LN00190,1,82619.75,82066.06,0
LN00190,2,82619.75,82603.86,0
LN00190,3,82619.75,82619.75,12
LN00190,4,82619.75,82143.35,0
LN00191,1,73911.41,73516.2,0
LN00191,2,73911.41,73885.77,0
LN00191,3,73911.41,73234.26,0
LN00191,4,73911.41,73853.78,0
LN00191,5,73911.41,73481.51,0
LN00191,6,73911.41,73645.95,0
LN00192,1,95065.06,95011.51,0
LN00192,2,95065.06,94698.7,0
LN00192,3,95065.06,94792.45,0
LN00192,4,95065.06,94814.47,0
LN00192,5,95065.06,94570.73,0
LN00192,6,95065.06,94421.42,0
LN00193,1,67997.05,67997.05,14
LN00193,2,67997.05,34628.27,7
LN00193,3,67997.05,21731.16,6
LN00193,4,67997.05,67641.15,0
LN00194,1,12786.38,0.0,74
LN00194,2,12786.38,0.0,79
LN00194,3,12786.38,12786.38,14
LN00194,4,12786.38,5480.19,22
LN00194,5,12786.38,0.0,85
LN00194,6,12786.38,6429.61,13
LN00195,1,39127.76,39093.85,0
LN00195,2,39127.76,39083.59,0
LN00195,3,39127.76,38879.95,0
LN00195,4,39127.76,38968.73,0
LN00195,5,39127.76,38757.63,0
LN00195,6,39127.76,38806.56,0
LN00196,1,2830.35,2830.35,11
LN00196,2,2830.35,0.0,77
LN00196,3,2830.35,2808.9,0
LN00196,4,2830.35,2375.01,18
LN00196,5,2830.35,2816.59,0
LN00196,6,2830.35,2816.25,0
LN00197,1,14599.6,14542.22,0
LN00197,2,14599.6,14485.19,0
LN00197,3,14599.6,14526.5,0
LN00197,4,14599.6,14474.79,0
LN00197,5,14599.6,14599.6,3
LN00197,6,14599.6,14599.6,13
LN00198,1,23827.63,23615.31,0
LN00198,2,23827.63,23610.28,0
LN00198,3,23827.63,23778.05,0
LN00198,4,23827.63,23644.53,0
LN00198,5,23827.63,23695.44,0
LN00198,6,23827.63,23665.26,0
LN00199,1,67838.7,51023.31,26
LN00199,2,67838.7,50469.44,8
LN00199,3,67838.7,67838.7,1
LN00199,4,67838.7,67256.44,0
LN00199,5,67838.7,0.0,50
LN00199,6,67838.7,0.0,58
LN00200,1,9046.42,3334.27,21
LN00200,2,9046.42,0.0,34
LN00200,3,9046.42,7573.1,7
LN00200,4,9046.42,0.0,79
LN00200,5,9046.42,8995.1,0
LN00200,6,9046.42,0.0,52
LN00201,1,8713.02,0.0,44
LN00201,2,8713.02,5601.09,11
LN00201,3,8713.02,6968.13,26
LN00201,4,8713.02,0.0,87
LN00201,5,8713.02,8674.77,0
LN00201,6,8713.02,8639.96,0
LN00202,1,3458.32,0.0,83
LN00202,2,3458.32,3458.32,4
LN00202,3,3458.32,3458.32,3
LN00202,4,3458.32,3455.9,0
LN00202,5,3458.32,0.0,65
LN00202,6,3458.32,0.0,48
LN00203,1,16016.45,16016.45,6
LN00203,2,16016.45,11350.83,11
LN00203,3,16016.45,15921.12,0
LN00203,4,16016.45,0.0,50
LN00203,5,16016.45,0.0,48
LN00203,6,16016.45,16016.45,5
LN00204,1,9209.58,9145.53,0
LN00204,2,9209.58,0.0,50
LN00204,3,9209.58,0.0,86
LN00204,4,9209.58,9157.66,0
LN00204,5,9209.58,3059.74,9
LN00204,6,9209.58,9200.54,0
LN00207,1,32331.35,32296.08,0
LN00207,2,32331.35,32219.98,0
LN00207,3,32331.35,12009.26,14
LN00207,4,32331.35,32276.11,0
LN00207,5,32331.35,32186.54,0
LN00207,6,32331.35,32296.02,0
LN00208,1,11700.63,0.0,84
LN00208,2,11700.63,8832.45,24
LN00208,3,11700.63,11640.67,0
LN00208,4,11700.63,0.0,25
LN00208,5,11700.63,0.0,26
LN00208,6,11700.63,0.0,54
LN00209,1,37984.21,28578.79,17
LN00209,2,37984.21,37787.98,0
LN00209,3,37984.21,37770.76,0
LN00209,4,37984.21,37626.91,0
LN00209,5,37984.21,37913.66,0
LN00209,6,37984.21,19454.87,25
LN00210,1,6717.1,3859.43,10
LN00210,2,6717.1,6676.26,0
LN00210,3,6717.1,6684.04,0
LN00210,4,6717.1,6666.0,0
LN00210,5,6717.1,6689.92,0
LN00210,6,6717.1,6708.93,0
LN00211,1,59788.48,59713.49,0
LN00211,2,59788.48,59310.39,0
LN00211,3,59788.48,59370.46,0
LN00211,4,59788.48,59788.48,3
LN00211,5,59788.48,59217.89,0
LN00211,6,59788.48,0.0,20
LN00212,1,18329.21,18248.75,0
LN00212,2,18329.21,6835.13,26
LN00212,3,18329.21,18231.03,0
LN00212,4,18329.21,18260.72,0
LN00212,5,18329.21,18167.45,0
LN00212,6,18329.21,18147.2,0
LN00213,1,26074.19,25937.01,0
LN00213,2,26074.19,25915.12,0
LN00213,3,26074.19,25930.23,0
LN00213,4,26074.19,25869.25,0
LN00213,5,26074.19,25985.74,0
LN00213,6,26074.19,26049.28,0
LN00214,1,1804.06,1799.04,0
LN00214,2,1804.06,1789.15,0
LN00214,3,1804.06,1804.06,5
LN00214,4,1804.06,1804.06,5
LN00214,5,1804.06,0.0,25
LN00214,6,1804.06,1804.06,13
LN00215,1,9848.41,9761.01,0
LN00215,2,9848.41,9848.41,12
LN00215,3,9848.41,0.0,61
LN00215,4,9848.41,9779.02,0
LN00215,5,9848.41,9821.43,0
LN00215,6,9848.41,9848.41,2
LN00216,1,115899.83,0.0,19
LN00216,2,115899.83,84395.91,16
LN00216,3,115899.83,0.0,43
LN00216,4,115899.83,115163.68,0
LN00216,5,115899.83,0.0,44
LN00216,6,115899.83,55646.91,26
LN00218,1,60890.67,60442.71,0
LN00218,2,60890.67,29183.81,12
LN00218,3,60890.67,60486.07,0
LN00218,4,60890.67,60581.67,0
LN00218,5,60890.67,60735.74,0
LN00218,6,60890.67,0.0,33
LN00219,1,21506.23,21403.61,0
LN00219,2,21506.23,21326.86,0
LN00219,3,21506.23,21323.73,0
LN00219,4,21506.23,21506.23,2
LN00219,5,21506.23,21350.01,0
LN00219,6,21506.23,21439.05,0
LN00220,1,49010.5,49010.5,9
LN00220,2,49010.5,0.0,25
LN00220,3,49010.5,0.0,81
LN00220,4,49010.5,0.0,66
LN00220,5,49010.5,42263.67,28
LN00220,6,49010.5,48559.8,0
LN00221,1,28830.6,12101.36,20
LN00221,2,28830.6,28830.6,4
LN00221,3,28830.6,8919.77,29
LN00221,4,28830.6,28830.6,5
LN00221,5,28830.6,28685.32,0
LN00221,6,28830.6,28830.6,10
LN00222,1,3352.81,0.0,54
LN00222,2,3352.81,1035.75,10
LN00222,3,3352.81,3319.58,0
LN00222,4,3352.81,3330.61,0
LN00222,5,3352.81,0.0,73
LN00222,6,3352.81,3352.81,9
LN00223,1,3892.53,3889.47,0
LN00223,2,3892.53,0.0,38
LN00223,3,3892.53,3859.48,0
LN00223,4,3892.53,3455.36,7
LN00223,5,3892.53,0.0,78
LN00223,6,3892.53,3892.53,7
LN00224,1,6931.21,2562.35,24
LN00224,2,6931.21,0.0,38
LN00224,3,6931.21,6931.21,5
LN00224,4,6931.21,0.0,61
LN00224,5,6931.21,0.0,48
LN00224,6,6931.21,6931.21,10
LN00225,1,10782.32,0.0,61
LN00225,2,10782.32,10782.32,11
LN00225,3,10782.32,0.0,60
LN00225,4,10782.32,0.0,54
LN00226,1,24404.66,0.0,67
LN00226,2,24404.66,24195.27,0
LN00226,3,24404.66,24363.51,0
LN00226,4,24404.66,24360.52,0
LN00226,5,24404.66,24399.73,0
LN00226,6,24404.66,24212.55,0
LN00227,1,134139.84,0.0,37
LN00227,2,134139.84,0.0,41
LN00227,3,134139.84,0.0,79
LN00227,4,134139.84,49265.85,29
LN00227,5,134139.84,134139.84,12
LN00227,6,134139.84,134139.84,8
LN00228,1,5372.13,0.0,20
LN00228,2,5372.13,5372.13,12
LN00228,3,5372.13,2524.43,17
LN00228,4,5372.13,0.0,48
LN00228,5,5372.13,0.0,48
LN00228,6,5372.13,0.0,69
LN00229,1,108216.33,0.0,20
LN00229,2,108216.33,108216.33,4
LN00229,3,108216.33,108216.33,7
LN00229,4,108216.33,67125.6,25
LN00229,5,108216.33,107207.14,0
LN00229,6,108216.33,61012.34,20
LN00230,1,56010.76,55988.92,0
LN00230,2,56010.76,39736.34,29
LN00230,3,56010.76,55645.05,0
LN00230,4,56010.76,21280.38,23
LN00230,5,56010.76,16940.63,24
LN00231,1,18306.31,0.0,24
LN00231,2,18306.31,18306.31,7
LN00231,3,18306.31,8660.18,20
LN00231,4,18306.31,13721.08,17
LN00231,5,18306.31,0.0,38
LN00231,6,18306.31,0.0,73
LN00232,1,3508.49,0.0,64
LN00232,2,3508.49,3508.49,1
LN00232,3,3508.49,2952.97,21
LN00232,4,3508.49,3508.49,11
LN00232,5,3508.49,3508.49,8
LN00232,6,3508.49,0.0,76
LN00233,1,12937.08,12809.98,0
LN00233,2,12937.08,12908.94,0
LN00233,3,12937.08,12821.54,0
LN00233,4,12937.08,11414.5,9
LN00233,5,12937.08,12911.18,0
LN00233,6,12937.08,12858.97,0
LN00234,1,43680.16,43593.91,0
LN00234,2,43680.16,43572.08,0
LN00234,3,43680.16,43489.95,0
LN00234,4,43680.16,43505.63,0
LN00234,5,43680.16,43620.26,0
LN00234,6,43680.16,43575.98,0
LN00235,1,3929.13,0.0,69
LN00235,2,3929.13,3895.19,0
LN00235,3,3929.13,0.0,70
LN00235,4,3929.13,0.0,26
LN00235,5,3929.13,0.0,73
LN00235,6,3929.13,3929.13,1
LN00236,1,51798.18,51798.18,8
LN00236,2,51798.18,0.0,72
LN00236,3,51798.18,0.0,61
LN00236,4,51798.18,51392.69,0
LN00236,5,51798.18,36015.68,15
LN00236,6,51798.18,51798.18,14
LN00237,1,15101.29,15101.29,14
LN00237,2,15101.29,15100.08,0
LN00237,3,15101.29,15003.1,0
LN00237,4,15101.29,12168.39,12
LN00237,5,15101.29,0.0,64
LN00237,6,15101.29,0.0,44
LN00238,1,67426.15,66824.4,0
LN00238,2,67426.15,67426.15,6
LN00238,3,67426.15,67021.97,0
LN00238,4,67426.15,67200.85,0
LN00238,5,67426.15,66826.01,0
LN00238,6,67426.15,67209.0,0
LN00239,1,28416.32,28340.54,0
LN00239,2,28416.32,28416.32,14
LN00239,3,28416.32,0.0,86
LN00239,4,28416.32,0.0,22
LN00239,5,28416.32,28221.6,0
LN00239,6,28416.32,28416.32,1
LN00240,1,31837.72,31784.29,0
LN00240,2,31837.72,31605.64,0
LN00240,3,31837.72,31837.72,4
LN00240,4,31837.72,31581.47,0
LN00240,5,31837.72,31837.72,2
LN00240,6,31837.72,31829.06,0
LN00241,1,29714.49,29714.49,4
LN00241,2,29714.49,29714.49,3
LN00241,3,29714.49,18914.09,25
LN00241,4,29714.49,29510.44,0
LN00241,5,29714.49,29452.7,0
LN00241,6,29714.49,29527.91,0
LN00242,1,28642.7,0.0,58
LN00242,2,28642.7,28450.97,0
LN00242,3,28642.7,28591.65,0
LN00242,4,28642.7,28505.71,0
LN00242,5,28642.7,28483.76,0
LN00242,6,28642.7,0.0,80
LN00243,1,17401.18,17379.23,0
LN00243,2,17401.18,17401.18,12
LN00243,3,17401.18,9565.83,9
LN00243,4,17401.18,0.0,63
LN00243,5,17401.18,17259.77,0
LN00243,6,17401.18,17401.18,6
LN00244,1,8932.26,8932.26,4
LN00244,2,8932.26,2695.55,26
LN00244,3,8932.26,0.0,79
LN00244,4,8932.26,8932.26,11
LN00244,5,8932.26,2758.41,10
LN00244,6,8932.26,0.0,85
LN00245,1,37123.18,36983.58,0
LN00245,2,37123.18,36975.54,0
LN00245,3,37123.18,36962.27,0
LN00245,4,37123.18,37082.94,0
LN00245,5,37123.18,37013.52,0
LN00245,6,37123.18,37035.8,0
LN00246,1,60249.68,0.0,18
LN00246,2,60249.68,0.0,82
LN00246,3,60249.68,60152.4,0
LN00246,4,60249.68,0.0,53
LN00246,5,60249.68,0.0,33
LN00246,6,60249.68,0.0,65
LN00247,1,46074.6,21783.93,12
LN00247,2,46074.6,46074.6,11
LN00247,3,46074.6,46028.67,0
LN00247,4,46074.6,46074.6,5
LN00247,5,46074.6,45886.16,0
LN00247,6,46074.6,45793.1,0
LN00248,1,15280.36,0.0,29
LN00248,2,15280.36,15274.97,0
LN00248,3,15280.36,15266.2,0
LN00248,4,15280.36,15280.36,9
LN00248,5,15280.36,15238.78,0
LN00248,6,15280.36,0.0,17
LN00249,1,20428.08,14698.48,22
LN00249,2,20428.08,8277.19,9
LN00249,3,20428.08,20428.08,1
LN00249,4,20428.08,20404.45,0
LN00249,5,20428.08,20426.44,0
LN00249,6,20428.08,20253.01,0
LN00250,1,122601.2,122434.61,0
LN00250,2,122601.2,121717.17,0
LN00250,3,122601.2,122243.27,0
LN00250,4,122601.2,121425.2,0
LN00250,5,122601.2,121860.18,0
LN00250,6,122601.2,121793.67,0
LN00251,1,38047.5,0.0,34
LN00251,2,38047.5,38047.5,4
LN00251,3,38047.5,37855.71,0
LN00251,4,38047.5,37884.94,0
LN00251,5,38047.5,37898.86,0
LN00251,6,38047.5,37789.58,0
LN00252,1,5819.37,4052.53,22
LN00252,2,5819.37,3559.04,26
LN00252,3,5819.37,0.0,46
LN00252,4,5819.37,4026.42,14
LN00252,5,5819.37,4689.57,23
LN00252,6,5819.37,3645.9,5
LN00253,1,81625.81,81478.71,0
LN00253,2,81625.81,80964.16,0
LN00253,3,81625.81,81148.45,0
LN00253,4,81625.81,68278.71,16
LN00253,5,81625.81,81625.81,10
LN00253,6,81625.81,81590.74,0
LN00254,1,8805.72,8762.53,0
LN00254,2,8805.72,0.0,49
LN00254,3,8805.72,8797.39,0
LN00254,4,8805.72,8771.9,0
LN00254,5,8805.72,2891.84,14
LN00254,6,8805.72,8756.6,0
LN00255,1,13204.24,13111.02,0
LN00255,2,13204.24,13163.59,0
LN00255,3,13204.24,13089.56,0
LN00255,4,13204.24,13073.1,0
LN00255,5,13204.24,0.0,83
LN00255,6,13204.24,13204.24,6
LN00256,1,83572.0,82953.49,0
LN00256,2,83572.0,83069.36,0
LN00256,3,83572.0,83112.47,0
LN00256,4,83572.0,83427.78,0
LN00256,5,83572.0,83566.58,0
LN00256,6,83572.0,83078.88,0
LN00257,1,59170.18,58895.8,0
LN00257,2,59170.18,0.0,85
